mof_id,LCD,PLD,LFPD,density,ASA,GSA,VSA,PV,VF,GPV,n_atoms,average_mass,heat_capacity_300K,dimension,catenation,metal_type,has_OMS,topology,water_classification,is_synthetic_demo
demo_00515,6.319596121482179,4.995946107914094,5.76373173684646,1.2117007156149333,431.2577772026322,705.2611035287723,815.0300193283895,3123.5217981045625,0.85,0.6707810026144986,206,3.5243332706724555,0.8268516252543501,3,1,Cu,No,bcu,none,True
demo_00516,7.466134611909255,6.730507523736723,7.208140625453041,0.6817822758312315,296.18614510212774,794.2614480373819,617.5531512822657,3256.918357729401,0.85,0.4891262970522234,91,16.63912486670019,1.1691889435229061,3,1,Co,No,tbo,none,True
demo_00517,6.812261957978489,3.9374465461188506,6.4156015115063,1.1045602067038323,125.22759103925098,750.0393496472383,950.8026415788622,2909.7182330279716,0.85,0.5569115607437429,716,8.426726832629306,0.8090795892085637,3,1,Cr,No,pcu,none,True
demo_00518,9.853657456217158,6.729387729486228,9.575885863250015,0.35,548.593177595297,824.7841272455382,292.8674702768962,2559.7533090949537,0.85,0.49103307945860003,214,7.476492471422393,0.9296454139083739,3,1,Zn,No,bcu,none,True
demo_00519,3.0,2.5,2.7156576607430805,0.6011593513029057,453.72260813893996,780.1039997817078,469.13310256802123,2733.2872236227367,0.85,0.5797519342049934,810,7.586370186735257,0.9791746940026775,3,1,Er,No,qtz,none,True
demo_00520,9.916184984770137,9.0538536635901,9.474997045860158,1.0371908545117958,139.23114756811023,459.0555153365824,437.92335410888364,3100.802003148237,0.85,0.5376874946508189,548,21.93831172834387,0.8056343194907032,3,1,Gd,No,rtl,none,True
demo_00521,4.683062798399486,4.13986871136144,4.282603748415095,1.981291351196226,108.04030258668553,291.8009951491396,632.8088890362218,3168.808920681909,0.85,0.7389613457595552,448,13.762190745377257,0.8998446799169626,3,1,Co,No,fcu,weak,True
demo_00522,7.891191638130654,4.4220615969706385,7.640552896855441,0.5197399243012975,559.8869393056873,682.806010123762,333.8303253983979,2170.7205055564227,0.85,0.6250544526995117,837,7.833534366909136,0.8198985457885174,3,1,Zn,Yes,apo,superstrong_high_loading,True
demo_00523,3.0,2.5,2.7359866893935045,0.714746792611048,525.1168290352621,888.3083951216386,719.5256736400956,3146.6958144822797,0.85,0.6052000726765308,157,9.266334270206379,0.9128824969536028,3,1,Fe,No,rtl,strong,True
demo_00524,5.4875305660266855,3.76323164812665,4.9791565828088675,1.2258711788424834,388.4396246550929,685.2788123960127,964.0974031589398,2827.1210156758034,0.85,0.7028898633460531,428,11.997100096830671,0.8921109029266465,3,1,Zn,No,nbo,none,True
demo_00525,6.160361034313924,3.9774928389811435,5.983634320743656,1.769298017105111,619.9278715363716,1037.0441049491496,1707.506663308076,2081.155153973396,0.85,0.7895477671852374,247,14.169615110825358,0.8631660411569425,3,1,Co,No,qtz,strong,True
demo_00526,9.755932082823245,8.422929742498395,8.842320198414773,1.2207603739458257,617.416171204539,754.6849261542422,986.472036216754,2178.319270777256,0.85,0.5700247536071753,179,13.117169351728597,0.741332373223674,3,1,V,Yes,pcu,strong,True
demo_00527,3.0,2.5,2.767359245379455,1.3957496483064546,412.56533510534655,1063.5831341354353,1508.9869937525557,2098.0561224849525,0.85,0.4901953560973739,849,8.2855742358886,1.1036433756648234,3,1,"Cr,Mn",No,pcu,none,True
demo_00528,5.558766739782161,4.68348500323281,5.4613411240949326,1.0318386872632328,353.0258828690848,1018.4187566381472,1087.924436955541,3249.4121800464386,0.85,0.5048252568664293,552,13.268586174713041,0.9503679085810915,2,1,Eu,No,qtz,none,True
demo_00529,3.181594080694654,2.5,3.121044625358221,0.9712824438712181,412.18198557821114,996.2831103383827,914.3474253376868,2583.8103259000227,0.85,0.7589531080990297,161,9.555248761502819,0.689363517695039,3,1,Co,No,apo,strong,True
demo_00530,7.048029132758597,4.860567256767747,6.945216541870579,1.1787645232237147,355.4938167675812,500.2274404744599,637.3414141108733,2952.4099293437603,0.85,0.7550906970258956,114,16.187660082856667,0.8295556491994733,3,1,Mg,Yes,pcu,weak,True
demo_00531,8.073670957272496,4.875821587536629,7.529586182319463,0.9195987132808634,180.40840992821467,768.7709469541044,665.7118607914226,2042.1896102185867,0.85,0.6291242383506412,294,12.225186409139072,0.691672476507227,3,1,Mg,Yes,sql,weak,True
demo_00532,10.418521349882184,9.57613996597629,9.92681718102369,1.4034942685512106,304.8027134513933,1034.0101672461092,1627.2974927112432,3051.2942573838145,0.85,0.5176986075240183,753,8.962663608711958,0.9714497639253916,1,1,Co,No,bcu,none,True
demo_00533,4.189097315290509,3.2618610034242854,4.0941503156204035,0.5878048353690456,255.5357128851531,824.9158394467685,491.43245039878184,2654.5951188244785,0.85,0.6465063880406614,148,14.755816505028008,0.8773860757030981,3,1,Cd,No,bcu,none,True
demo_00534,8.702525255918163,6.20117083184712,7.951484720734235,1.4614954613983917,528.152414804388,886.9591790997729,1372.4009198009082,3217.593403947415,0.85,0.6947634426611292,672,13.532979879140095,0.8804893330195256,3,1,Zn,No,pcu,strong,True
demo_00535,10.809774744511834,7.429744065973469,10.51184749319073,1.1637595543059631,275.3889086208087,459.66479287456326,604.7209361541998,2704.144301350368,0.85,0.5804604066433872,112,10.10053720198996,0.7789159328685827,2,3,Cu,No,apo,none,True
demo_00536,3.0,2.6553583360002495,2.7292459048183964,1.0748476959896978,487.10529057391017,1187.1337847337747,1383.7897026942173,3045.7201902606635,0.85,0.49555612979908154,316,14.920368216887354,0.8421323216483376,3,1,Mn,No,pcu,weak,True
demo_00537,7.434805801355621,6.348141789983673,7.370309313531117,0.5749554039347523,202.87559648529174,590.8976314356084,351.7026938245028,2842.5700314844034,0.85,0.576960158187569,479,14.516468441255881,0.9744620920735542,3,1,Cu,No,bcu,none,True
demo_00538,8.839723756442325,7.514991631244263,8.519115976855154,0.8070739648007456,221.26517463937037,326.2264688149567,263.46513834129473,2703.686552615513,0.85,0.7022951486454176,133,16.80728879363803,1.0066998582217332,3,1,Cu,Yes,nbo,strong,True
demo_00539,4.809710074870263,3.741922862483595,4.566004620626331,1.5695280155966125,118.16323564675687,686.1633960090327,1093.6818197475282,3242.262988514617,0.8482345092561637,0.7984830746511838,369,14.840554128624708,0.9815705343933723,3,2,Er,Yes,nbo,superstrong_high_loading,True
demo_00540,3.0,2.63563180679234,2.8454187764001495,1.076990350688322,151.13758990030658,226.55355266536537,240.43810524179273,2671.8890082098533,0.85,0.5321306496206784,255,11.144212478391069,0.693739976258068,3,1,"Cr,Mn",No,apo,none,True
demo_00541,8.771237285823325,5.795445905269946,8.053190512870048,1.2474394630554873,156.40386002501177,526.2724681459433,746.1345157388739,3177.795165342076,0.85,0.7784489541935914,60,5.237880629078127,0.8576660768146376,2,1,Mn,No,fcu,none,True
demo_00542,3.0049038963298127,2.5,2.8083583527265477,0.8421637953396286,1038.3219350478703,1327.8726032829782,1077.1494695746296,2085.998978421958,0.85,0.622751789995318,20,12.746586379386821,0.9103976148733713,3,1,Er,No,rtl,none,True
demo_00543,5.006936658830135,3.503081526702904,4.870309206485058,1.1398308773210921,299.5294608029675,681.3910289492917,778.4852799006309,2878.2090276926256,0.85,0.692994162653281,147,13.367216900398702,0.7918269292778486,3,1,"Cr,Mn",No,fcu,weak,True
demo_00544,5.365223161900269,4.141949915820047,5.118929170099258,0.6697467831580072,270.355270596219,450.88682304444603,330.5340144279175,3202.368513523535,0.85,0.7611576367576733,678,12.204787767418889,0.680918112770879,3,1,Zn,Yes,qtz,strong,True
demo_00545,7.828485165652868,7.196856445697972,7.460003225776275,1.1849587890007605,180.8351768903405,770.5655350445459,904.9486019509811,3186.576045094999,0.85,0.6570365405267611,53,2.0,0.7256043344497495,1,1,Ni,No,bcu,none,True
demo_00546,4.001559740515153,3.658522705862584,3.6795325775750833,1.2797243140445715,185.97506774150716,567.4831760929654,814.5689050867389,2658.443378894322,0.85,0.48839687057010395,464,14.7153198334162,1.059972972244292,3,1,Co,No,apo,strong,True
demo_00547,3.887274057604965,2.8752962552178176,3.7669094024050427,1.2622151545147562,611.7312313832919,955.1942239282646,1158.3603402593105,2641.923886611343,0.85,0.5578647485208142,41,8.351798967884509,0.7370246342392788,2,1,Zn,No,nbo,weak,True
demo_00548,5.751483027507442,4.3845250500652355,5.4018123575728865,0.8337453093284433,304.71723001510856,569.3001485350711,430.90566328627756,3073.4046291446302,0.85,0.7404879473205028,209,14.742891246177008,0.885707283807712,3,1,Cr,Yes,apo,superstrong_high_loading,True
demo_00549,9.05389669260334,7.9856188621153175,8.313970007988091,1.0302821555648243,568.398356729239,824.561416229735,898.1136986366864,2467.14525351041,0.85,0.6554832242066505,177,18.802738900636857,0.8612398005987281,2,2,Ni,No,nbo,none,True
demo_00550,17.179640662934577,15.713963289865122,17.08306488619931,1.3380179510935708,279.07561996157216,512.647011888059,704.4945025250574,3234.8808170745942,0.85,0.579385248647667,319,10.988809676170995,0.8615461986722389,2,1,Ni,No,pcu,none,True
demo_00551,3.0,2.5142546609149488,2.8520396240596817,1.0759968416526655,733.2697714744145,1336.7861918539218,1630.0624368482165,2359.622253706681,0.85,0.6658225867565942,674,13.75393612992846,0.8416166239818835,2,1,Zn,No,pcu,weak,True
demo_00552,6.408793353914544,3.6794052214022033,6.106321794243146,1.0494431161809614,657.5321629703308,875.7972184060092,924.4145885199127,2134.8572298242275,0.85,0.558813836088634,390,12.131111145180029,0.9746964416141235,3,1,Cu,Yes,pcu,superstrong_high_loading,True
demo_00553,3.1795271376491736,2.5,3.1736042859497147,1.8162136630189445,327.85335325490246,732.9887245538572,1243.264334651536,3024.2030395813917,0.85,0.5494435019437673,32,14.10233431941361,0.8842735502862386,3,1,Al,No,apo,strong,True
demo_00554,9.110299818053534,8.032807037161808,8.533076812727984,0.8171538083968564,543.9983718683858,700.5491848611173,562.402029566791,2556.023425778118,0.85,0.749153628184111,147,12.413780418619904,0.804921440805285,3,1,Zn,Yes,bcu,weak,True
demo_00555,3.423720161293635,2.8563769558579866,3.40421203818961,1.5281464638311437,264.06947919810597,643.2080036851398,981.247981127431,2493.6161449182587,0.85,0.6035229861316265,287,9.932078755327435,0.8861612589082235,3,1,Cu,No,dia,none,True
demo_00556,3.9066330516169927,3.221512109878214,3.7874515848771675,0.7458617677732743,227.0971616487422,597.5990344423461,466.132937425453,2449.160192343972,0.85,0.5606562418887336,265,8.380231128731616,0.7266947003427645,3,1,Cu,No,sql,weak,True
demo_00557,4.077012828834303,3.24991574019804,3.927425447608825,1.379173380019995,411.48105156394166,591.552720240139,790.2564529324735,3290.0638485872,0.85,0.60661998690327,517,18.3618628806309,0.9371133516704669,3,1,Mn,No,nbo,weak,True
demo_00558,5.269315830232075,3.7077415659663226,4.865906654141031,1.3978533953433905,179.30226192615004,1134.2323471016293,1645.0706242034216,2768.88773266835,0.85,0.7805153318468705,328,13.754211938892448,0.7982839779596581,2,1,Fe,No,bcu,weak,True
demo_00559,6.434015246105011,4.498658882451966,5.823913400016055,0.9713721957300339,174.06863116866882,643.4249293013276,704.387898883961,3304.6909143134585,0.85,0.5289681547401622,674,15.322059674441173,0.805195461667637,3,2,Mn,No,fcu,weak,True
demo_00560,6.971641433310049,5.921050069798808,6.5796844845612625,0.7238831014982627,59.37555397172813,296.52784053954736,215.92493164311836,2478.065760137924,0.85,0.5304779782691523,242,13.596251611289336,0.9415657044497162,3,2,Zn,No,qtz,none,True
demo_00561,5.458184508748003,3.5952990836818057,4.917917556593616,0.46034837866880385,258.55224926274906,508.4871014064232,248.80313576166353,2567.8107792918963,0.85,0.5877800545165468,616,15.903072456197897,0.8311220902471892,3,2,Cu,No,qtz,weak,True
demo_00562,3.0,2.5,2.721300753231115,0.9347102718761324,571.4291810516023,969.0994163998103,867.0801014423174,2309.9974400885517,0.85,0.4880491868925742,108,8.416130870956874,0.8378780614525757,3,1,Gd,No,pcu,none,True
demo_00563,7.876574294579738,6.448528955618018,7.55783040719955,1.3341765267833132,111.57643762620448,709.4887075499059,1041.5555372238011,2588.7142483328676,0.85,0.49297321684891526,889,12.332725777878554,1.020115628237762,3,2,Cd,No,sql,none,True
demo_00564,5.330903138357807,4.597827810553109,5.18402174138011,0.7728301450151475,193.45504663224494,735.5020479699983,549.8977594531531,2119.0568122021095,0.85,0.47123271858518867,888,14.021944458501356,0.7632174719713322,1,2,Cd,No,nbo,none,True
demo_00565,9.785164332228753,6.539989619580494,8.970988101726153,1.1839320033233047,369.8680314541627,1022.3591793122005,1264.8122452164585,2040.7112612145586,0.85,0.5172036081862502,262,17.17067838314906,0.9398062002055299,3,1,Cd,No,tbo,none,True
demo_00566,3.8425284877451396,3.168161006013741,3.73974100926903,0.633249570731204,211.44762195351117,594.0233503820933,366.7841782078838,2617.668682034326,0.85,0.6852317089496842,226,22.692304398002282,0.9939428832785174,3,1,Cr,No,bcu,weak,True
demo_00567,3.0,2.5,2.9849177479784257,1.0681391327636125,197.09433626801118,904.1318988687989,885.438059972663,2991.1805038558505,0.85,0.5342848861100727,20,13.630074488169669,1.0200276638765975,3,1,Zn,No,bcu,none,True
demo_00568,5.381606839636946,3.2347915213835994,5.24339430358232,0.7485346335304441,167.49161565158175,618.0657070467297,453.35170804232683,2597.258087239119,0.85,0.5959485879285197,878,9.355597039390995,1.1411824022610713,2,1,Co,No,tbo,weak,True
demo_00569,10.46437199581924,7.371253639206138,10.239089993078728,1.1227068243369505,662.4709341801741,891.6928600855134,954.0651789302767,2700.4568839333606,0.85,0.7073990143446253,53,7.21742765319546,0.8029431713826205,2,2,Mn,No,dia,none,True
demo_00570,5.932650444057842,3.38418277808025,5.755093679700664,0.9746221856373637,434.80435306040846,678.950244830675,743.2229895593265,2608.1602668460405,0.85,0.47831987499975154,21,8.380741065522528,0.7758477000045843,3,1,Co,No,fcu,none,True
demo_00571,4.9538502396057735,4.461677187823247,4.569796777969712,0.73337185231684,254.32313065897696,711.8591815317482,504.5897190394372,2711.675456899647,0.85,0.538580031059266,105,8.90352222264265,0.978065854169101,3,1,Gd,Yes,pcu,strong,True
demo_00572,3.54247803156818,3.1304929726948307,3.3160746976014583,0.9193942827388707,316.1376242164352,945.429404652481,994.0477620124815,3028.8951608808384,0.85,0.8061019925862533,279,2.0,0.992828933664083,2,1,Ni,No,qtz,weak,True
demo_00573,13.182408262219731,7.488998206535156,13.115529901304665,0.8230450982153024,191.62010429276825,929.56545769015,782.7371450861158,3064.827520538518,0.85,0.6704670122560447,878,9.29737995176068,0.785111842269108,3,1,Cr,No,nbo,none,True
demo_00574,3.2713367798745803,2.813923217396714,3.1605073505098336,0.6901263549169054,287.24130978507424,728.6058432109913,480.33661479280175,3108.5240057334004,0.85,0.6918930810559755,166,14.866962805352566,0.9381765389475538,3,1,Gd,Yes,bcu,strong,True
demo_00575,3.8087569314289267,2.811942186268415,3.7284015807300603,1.528961038851296,283.44083714141675,661.2427926011472,1008.8266654596708,2310.848132788761,0.85,0.6429563227216446,521,12.301598956752523,1.2069048232838941,3,1,Mn,No,bcu,weak,True
demo_00576,7.279171843975408,5.894136656435301,7.256384119068334,1.0239387974421763,874.3828136920404,1116.8124685859639,1081.6334087281518,2623.7516818384943,0.85,0.7959034372805275,592,10.965501598784439,0.8925597287567758,3,3,Al,No,pcu,none,True
demo_00577,3.0,2.6344935979209883,2.7694310761537997,0.3792210928242171,599.5792935983093,894.6527785295532,376.0552643342498,3099.532262659554,0.85,0.5165609869153538,723,5.512189397045089,0.9908198565897848,3,1,Fe,No,sql,none,True
demo_00578,10.353196707902711,7.904464422604465,9.650925571626587,0.9318517173418599,329.5669370938683,678.9488020952653,588.3871740435173,3240.8957503435513,0.85,0.49040674894876773,635,16.201639918341193,1.0692084862719915,3,1,Gd,No,dia,none,True
demo_00579,7.478981032525775,4.4353425932302395,7.213328862402246,1.4701490998363924,151.85101472602014,621.3214400762539,1021.5693797072634,2732.3038125652456,0.85,0.7449964969372477,886,14.047253163681583,1.1804495379524624,3,1,Co,Yes,dia,strong,True
demo_00580,8.581558461762272,4.728044697726329,7.744305124111875,0.8835244783599182,603.5109402588815,990.4774515272707,797.6455957119751,2668.574971952178,0.85,0.4688927656394815,602,11.948273421586181,0.9094839557554811,3,2,Mn,No,sql,none,True
demo_00581,7.235927194930976,5.310164527929091,6.925664441032112,1.67421035734677,636.4272451505024,790.3880189316951,1290.064208747242,3014.8583332130115,0.85,0.6584310136503035,762,3.1899231504781724,1.0303640255020663,3,2,Mn,No,rtl,none,True
demo_00582,5.050252496134056,4.551367792402261,4.95363529724442,0.8501682807634438,149.18004113858098,729.018341072261,579.484479779405,3304.4102498432394,0.85,0.46798021162663167,301,10.036909985528045,0.7853807060486909,3,2,Zn,Yes,sql,weak,True
demo_00583,3.2169240689687055,2.5,3.091606660271564,1.326192819535759,587.9992398557823,790.2945386237707,1122.8284306275934,2583.063552897939,0.85,0.5859031793729069,378,13.734873540097375,0.8829857133368432,2,2,Co,No,bcu,none,True
demo_00584,5.103682200887285,3.5112694616858087,4.744073325326779,1.512823504606854,231.7183297926477,839.3153124201381,1305.3906668635957,2250.502089749413,0.85,0.6888013995372447,668,11.88573049079678,0.8264257030120262,3,1,Al,No,apo,weak,True
demo_00585,3.361481650282886,2.5,3.2687397441575055,1.3075678903090016,482.2929256455039,752.5283875652302,1116.6570581030958,3103.7411713858555,0.85,0.6535909648837872,790,12.767752272681363,0.6537591199420749,3,1,Cd,No,fcu,weak,True
demo_00586,6.9802005959644715,6.202204081079251,6.384113539730086,0.6689271088756392,287.0075595523019,1029.8111107054588,683.0443162926877,2945.792140811975,0.85,0.6578531826839754,24,14.741784646272817,0.6876359472613263,2,1,Cu,Yes,dia,strong,True
demo_00587,8.193899510624144,5.498499588065071,8.1076779487658,0.8201359980774523,593.9809323685671,1042.054464766637,777.8700532127041,2224.971609293984,0.85,0.5209977064353546,401,12.61895590141957,0.9316039087395139,2,1,Co,No,tbo,none,True
demo_00588,11.454747989262867,9.287138976713619,10.424868815226285,1.5595248466353033,279.0142855384042,882.0153862243959,1499.892672513435,2452.474353341016,0.85,0.567709118713574,726,14.598700131968256,0.9339626711179503,3,1,Cu,No,fcu,none,True
demo_00589,6.5921781688035015,5.319016064102183,6.502189092017562,0.8683859902838078,564.8761613955783,1067.4381779090381,968.5453173629073,2745.3598250932673,0.85,0.7089098985562795,120,8.62580363885867,0.7550045703928348,3,1,Zn,Yes,dia,weak,True
demo_00590,8.69099713929064,5.596452623402698,8.254543456598327,1.4914867798657716,437.2002402241823,766.8692889904089,1265.997903907192,2972.618589416767,0.85,0.4754210354905735,330,7.108912974387899,1.0668862434558268,3,1,Al,No,fcu,weak,True
demo_00591,4.7182012288758,2.7063492663440125,4.448625387849227,0.9994003473647696,534.5040559376648,916.8728211010153,922.3108596961079,3035.3243940327075,0.85,0.6698963224750666,502,13.909442729093179,0.7468022083465561,1,1,Ni,No,pcu,none,True
demo_00592,4.309670413456277,2.98423188161961,4.094472089780736,1.1995030617267028,619.1554712773615,985.9803901518271,1282.6770700408308,2238.5574965331407,0.85,0.6433023080335785,92,14.729633846152657,0.9108722751410165,3,1,Co,No,pcu,none,True
demo_00593,6.936767898836283,4.629172111869134,6.381969574596622,0.664862453042667,196.17654294384934,989.1884216036542,620.0331935501672,2316.3571049731113,0.85,0.5844454531483224,825,14.075895183310429,0.8301712651185634,3,3,Fe,Yes,bcu,strong,True
demo_00594,4.512104000297964,3.650720188640726,4.267406093708769,0.9371063488506255,620.8644750471777,966.5198125024357,1041.4844268815273,2988.7562058919334,0.85,0.5813236052749426,343,12.526344714886639,0.8928337629061145,3,1,Zn,Yes,fcu,superstrong_high_loading,True
demo_00595,6.262584093432423,5.343985273823481,6.168469864381308,0.8436427668460973,233.39370832967955,903.8616226979706,719.3857195054866,2188.043275286959,0.85,0.7391420540510135,710,10.703836247866807,0.9878239919935425,3,2,Cu,No,pcu,none,True
demo_00596,3.2200725982170204,2.5,3.1559787411820213,1.2289598776953605,745.9421508528714,1195.5681854403788,1627.1824193220452,2675.1543046288166,0.85,0.5973789333368178,396,12.843944028874358,0.9708810419572783,3,1,Mg,No,nbo,weak,True
demo_00597,3.5225535211699786,2.625871656131473,3.2277328879823846,1.1826191529005587,153.05302455715034,646.2669272415919,728.4498484593926,2736.1399968493797,0.85,0.49465229455795073,373,13.517199754662023,0.9649410716525746,1,2,Cd,No,pcu,none,True
demo_00598,7.521041686498081,4.2495772447786235,7.275420242755371,1.311927463685972,354.89436165424974,730.8514267367536,1050.5135231698532,2472.67704758516,0.85,0.7945934092466006,870,13.757189790489408,0.9496186752900059,3,1,"Cr,Mn",No,rtl,none,True
demo_00599,8.52791617255608,5.36640150296552,8.40582819221521,0.9783171239175644,302.00890095457333,717.8076951369704,783.2214446609528,3055.328673011774,0.85,0.5118255491877522,772,22.42855822651469,0.7272706669908675,2,1,Fe,No,bcu,none,True
demo_00600,3.3440141126935994,2.7817241387023954,3.2837441399712493,0.8244194750468976,565.7863028362102,684.0252281519619,631.1209976872054,2110.655158700883,0.85,0.7386343022233207,473,8.316784857991536,1.0161435557499607,2,1,Ni,No,rtl,weak,True
demo_00601,7.654602915928207,6.457096769838547,7.214947358493012,1.2139551799405077,193.7203432548426,327.47015044871404,405.05925129874646,3031.2417308455156,0.85,0.47224073345622875,428,24.903972496591695,0.7527653807484129,2,1,Cr,No,rtl,none,True
demo_00602,4.193904507912182,3.5114289656681534,3.794683735113552,0.7896438839475379,226.0305708252777,1067.4702572558144,848.9931275587893,2863.6917541016105,0.85,0.5913954634112769,707,6.972715632686842,0.8672759089780019,3,2,Al,No,tbo,weak,True
demo_00603,5.519308540828759,3.326396366940316,5.481318821663644,1.5274478842479058,345.46813348999956,539.271099009819,913.0378594121721,2686.7024089835827,0.85,0.6426613858608489,622,13.54267490564241,0.837840769439745,2,1,Cr,No,bcu,weak,True
demo_00604,11.116963754679716,8.380888309423243,10.445371427601753,1.1099171646938104,229.39201436439848,802.3592799241413,930.5134737822183,3152.2751892852175,0.85,0.47762604459706803,881,7.2206296762878734,0.9220147951147284,3,1,V,No,dia,none,True
demo_00605,8.196798219726327,5.790235585069438,7.673003663516254,1.0358527116032654,158.404722244896,452.1905409115249,494.31446971303967,2297.864208492857,0.85,0.717089453315475,313,13.224975109589314,0.8218341704349352,3,1,Eu,Yes,qtz,strong,True
demo_00606,8.149332271435304,7.471714721097919,7.953353009059632,1.3117614679625738,374.065321723208,901.5574607583425,1134.16042117257,3060.986894783545,0.85,0.5560977070090153,119,15.928491299415004,0.8609787264621804,3,1,Gd,Yes,dia,weak,True
demo_00607,14.216385093570864,11.259460182018843,13.170019651157544,1.1232724251988992,410.6154189917419,592.2128720931564,672.8924896496139,2279.4125394709718,0.85,0.6514972747070402,191,12.130330719372092,1.0742641645971245,3,1,Zn,Yes,qtz,none,True
demo_00608,3.8499506478416405,3.449651158436685,3.7863294138157144,0.5696818991076812,417.6628392647882,515.0883766960073,291.19532161704757,3302.818773959327,0.85,0.7368913950098128,484,15.892321715860849,0.724569595217936,3,1,Cr,No,nbo,none,True
demo_00609,3.343648287485937,2.5,3.034712425846757,0.7784995352136982,643.8091506240775,807.7555621859754,670.5483549121126,2081.775081609509,0.85,0.6684786981023029,295,10.30527115439092,0.8797040281958225,1,1,Ni,No,qtz,strong,True
demo_00610,3.814993133575699,2.7346752466329995,3.7160746346876246,1.5201980463526152,164.607839509221,610.8383922938217,881.3491616338256,2745.3265054520143,0.85,0.6224085134085378,732,3.8005434360449932,0.7463047402878895,2,1,Mn,No,pcu,weak,True
demo_00611,4.8198821294700185,4.026986513812514,4.803393067103926,1.1793595217456039,122.81237704781198,638.6849988609979,754.3223790235326,2254.221438132169,0.85,0.5817782030850676,790,14.506836530157013,0.9609219567479912,2,1,Cd,No,tbo,none,True
demo_00612,3.0,2.5,2.998730639062252,0.5614512691727955,586.0178278843459,802.7937153439166,501.29375016029974,2560.168209753549,0.85,0.48283577783344134,184,12.122553298060675,0.792792542502768,3,1,V,No,bcu,weak,True
demo_00613,4.934670396268392,3.868920469949942,4.897070359396784,1.273239223350308,330.99855359015356,940.9976797995719,1241.97985127854,2228.6320044725658,0.85,0.7779271409408981,890,10.08154415247997,0.8846243728302121,3,3,"Cr,Mn",No,apo,none,True
demo_00614,4.169160239235933,3.082384421594403,4.115279015156482,0.9542594130455878,326.39044666959836,584.9518926682234,627.4182721174609,2287.1274510329386,0.85,0.6687566971156932,575,10.357753870232385,0.721040207927661,3,1,Cu,No,apo,weak,True
demo_00615,8.100128159379969,7.427929963356788,7.516011899364399,0.8439250166219263,456.71439652124906,546.9376557218701,442.24911030102436,2117.7501486262727,0.85,0.6822220880807827,252,13.626326940714467,1.0349847797433807,3,1,Cr,No,qtz,none,True
demo_00616,6.528712059824635,4.010802220106778,6.506937736113239,0.7492945460281538,216.02813720166418,770.1664066701005,582.8383572675998,2050.20452022416,0.85,0.6172742424166258,197,8.741868411288213,0.8887347900306797,3,2,Cr,No,dia,weak,True
demo_00617,4.053787730356182,3.6325141256474556,4.024558540024955,1.4999753149615405,364.41053430181057,883.6355676567781,1358.7052462173795,2957.1150047859996,0.85,0.594222133037358,165,13.500979238247039,0.8965318617277409,2,3,Co,No,apo,strong,True
demo_00618,7.352059092879025,5.136010652551348,7.0097270085170305,0.4620755697981275,823.0592258835635,1086.8061422093374,502.2578035033402,2618.1621792513674,0.85,0.4833626118715896,434,16.754548075827817,0.979487394521605,3,2,Zn,Yes,fcu,strong,True
demo_00619,7.858781192986872,5.683135755510708,7.388887104535118,0.8568637739461784,320.2238228630239,529.3074883753857,485.8020284352669,2098.130036102106,0.85,0.5249571536408102,82,20.24028057845222,0.7298309768483715,3,1,Zn,No,nbo,none,True
demo_00620,3.727460255547587,2.779129870162107,3.3954431644799272,1.1920443680689348,560.4076249501911,695.0472377205163,776.4790309759819,3237.1865190769363,0.85,0.6121864917322287,135,17.618106151049055,0.8061973229504156,3,2,Eu,No,fcu,none,True
demo_00621,4.278009675343553,2.7729443678550276,4.102882537761547,1.7024270741162237,606.2227103019401,1023.672925516556,1794.7491192577081,2888.6529354647287,0.85,0.5496795767151561,683,12.646981731866415,0.9004064993895777,3,1,Ni,No,rtl,weak,True
demo_00622,3.0,2.7196597612979803,2.9101637845566595,1.3438503687226115,434.6655633511152,1199.080797950518,1506.1505821845142,2376.948243342705,0.85,0.48261028552459584,450,13.030660399619077,0.6685613988150139,3,2,"Cr,Mn",No,nbo,none,True
demo_00623,3.172976203269206,2.8152239801619703,2.9838657374059916,0.853891384563519,389.9835544001011,546.5199801520741,493.408526223371,2599.336312578126,0.85,0.653144773739145,484,10.399005891419428,0.6814447977768868,3,1,Ni,No,pcu,strong,True
demo_00624,3.776377511272586,3.4364086993849416,3.5520718503130304,1.685273708937385,410.5681680950392,602.461377642537,1124.5213780258814,2663.8150207046824,0.85,0.625298659497714,305,10.137426093536163,0.7814485209452995,3,1,"Cr,Mn",No,tbo,weak,True
demo_00625,5.680748989015423,5.219814389183289,5.438357900433012,0.6757068101032595,682.0727951531624,848.8420208141691,519.0789189394187,2766.657963832852,0.85,0.6107668218049875,509,15.48812719384182,0.743080282838166,2,2,Co,No,tbo,none,True
demo_00626,3.41203422488818,2.722209737667109,3.080310831013643,1.2428676578743039,308.30613284542625,637.8965087175208,804.105996955307,3133.249104028692,0.85,0.7341380019152145,321,10.769959766702911,0.8387363983695397,3,1,Eu,No,pcu,strong,True
demo_00627,4.23453704820878,3.0366865939821803,4.216695205934442,1.3207246260132752,300.172971013637,597.9690140078104,808.0556234786524,2792.122860486044,0.85,0.6713394674378299,59,13.46439856435876,0.9426918569926653,3,1,Zn,No,sql,weak,True
